x-axis,1
second,Volt
+997.907990000E-03,+374.999999898E-03
+997.907995000E-03,+406.249999708E-03
+997.908000000E-03,+375.000000482E-03
+997.908005000E-03,+343.750000672E-03
+997.908010000E-03,+374.999999138E-03
+997.908015000E-03,+406.249998948E-03
+997.908020000E-03,+343.750002484E-03
+997.908025000E-03,+343.750000000E-03
+997.908030000E-03,+343.750000000E-03
+997.908035000E-03,+374.999998188E-03
+997.908040000E-03,+343.750002002E-03
+997.908045000E-03,+343.750000000E-03
+997.908050000E-03,+343.750000000E-03
+997.908055000E-03,+374.999997429E-03
+997.908060000E-03,+375.000000000E-03
+997.908065000E-03,+343.750002951E-03
+997.908070000E-03,+343.750000000E-03
+997.908075000E-03,+312.500003331E-03
+997.908080000E-03,+343.749996479E-03
+997.908085000E-03,+343.750000000E-03
+997.908090000E-03,+343.750000000E-03
+997.908095000E-03,+374.999995909E-03
+997.908100000E-03,+375.000000000E-03
+997.908105000E-03,+343.750004471E-03
+997.908110000E-03,+374.999995340E-03
+997.908115000E-03,+375.000000000E-03
+997.908120000E-03,+343.750005040E-03
+997.908125000E-03,+343.750000000E-03
+997.908130000E-03,+343.750000000E-03
+997.908135000E-03,+374.999994390E-03
+997.908140000E-03,+375.000000000E-03
+997.908145000E-03,+312.500011980E-03
+997.908150000E-03,+343.749993820E-03
+997.908155000E-03,+374.999993630E-03
+997.908160000E-03,+343.750006560E-03
+997.908165000E-03,+343.750000000E-03
+997.908170000E-03,+343.750000000E-03
+997.908175000E-03,+343.750000000E-03
+997.908180000E-03,+374.999992681E-03
+997.908185000E-03,+343.750007509E-03
+997.908190000E-03,+374.999992301E-03
+997.908195000E-03,+375.000000000E-03
+997.908200000E-03,+343.750008079E-03
+997.908205000E-03,+343.750000000E-03
+997.908210000E-03,+343.750000000E-03
+997.908215000E-03,+374.999991351E-03
+997.908220000E-03,+343.750008839E-03
+997.908225000E-03,+343.750000000E-03
+997.908230000E-03,+343.750000000E-03
+997.908235000E-03,+374.999990592E-03
+997.908240000E-03,+343.750009598E-03
+997.908245000E-03,+374.999990212E-03
+997.908250000E-03,+343.750009978E-03
+997.908255000E-03,+406.249979664E-03
+997.908260000E-03,+375.000010358E-03
+997.908265000E-03,+343.750010548E-03
+997.908270000E-03,+343.750000000E-03
+997.908275000E-03,+374.999989072E-03
+997.908280000E-03,+343.750011118E-03
+997.908285000E-03,+374.999988692E-03
+997.908290000E-03,+375.000000000E-03
+997.908295000E-03,+375.000000000E-03
+997.908300000E-03,+375.000000000E-03
+997.908305000E-03,+343.750012067E-03
+997.908310000E-03,+343.750000000E-03
+997.908315000E-03,+374.999987553E-03
+997.908320000E-03,+343.750012637E-03
+997.908325000E-03,+374.999987173E-03
+997.908330000E-03,+375.000000000E-03
+997.908335000E-03,+375.000000000E-03
+997.908340000E-03,+375.000000000E-03
+997.908345000E-03,+343.750013587E-03
+997.908350000E-03,+343.750000000E-03
+997.908355000E-03,+374.999986033E-03
+997.908360000E-03,+343.750014157E-03
+997.908365000E-03,+343.750000000E-03
+997.908370000E-03,+374.999985464E-03
+997.908375000E-03,+375.000000000E-03
+997.908380000E-03,+375.000000000E-03
+997.908385000E-03,+343.750015106E-03
+997.908390000E-03,+374.999984704E-03
+997.908395000E-03,+375.000000000E-03
+997.908400000E-03,+343.750015676E-03
+997.908405000E-03,+374.999984134E-03
+997.908410000E-03,+343.750016056E-03
+997.908415000E-03,+374.999983754E-03
+997.908420000E-03,+375.000000000E-03
+997.908425000E-03,+343.750016625E-03
+997.908430000E-03,+374.999983185E-03
+997.908435000E-03,+375.000000000E-03
+997.908440000E-03,+343.750017195E-03
+997.908445000E-03,+374.999982615E-03
+997.908450000E-03,+375.000000000E-03
+997.908455000E-03,+375.000000000E-03
+997.908460000E-03,+375.000000000E-03
+997.908465000E-03,+343.750018145E-03
+997.908470000E-03,+312.500018335E-03
+997.908475000E-03,+343.749981475E-03
+997.908480000E-03,+343.750000000E-03
+997.908485000E-03,+374.999981095E-03
+997.908490000E-03,+343.750019094E-03
+997.908495000E-03,+374.999980716E-03
+997.908500000E-03,+406.249980526E-03
+997.908505000E-03,+343.750039328E-03
+997.908510000E-03,+374.999980146E-03
+997.908515000E-03,+375.000000000E-03
+997.908520000E-03,+343.750020234E-03
+997.908525000E-03,+374.999979576E-03
+997.908530000E-03,+343.750020614E-03
+997.908535000E-03,+374.999979196E-03
+997.908540000E-03,+375.000000000E-03
+997.908545000E-03,+343.750021184E-03
+997.908550000E-03,+343.750000000E-03
+997.908555000E-03,+374.999978437E-03
+997.908560000E-03,+375.000000000E-03
+997.908565000E-03,+375.000000000E-03
+997.908570000E-03,+375.000000000E-03
+997.908575000E-03,+375.000000000E-03
+997.908580000E-03,+375.000000000E-03
+997.908585000E-03,+343.750022703E-03
+997.908590000E-03,+343.750000000E-03
+997.908595000E-03,+374.999976917E-03
+997.908600000E-03,+343.750023273E-03
+997.908605000E-03,+343.750000000E-03
+997.908610000E-03,+343.750000000E-03
+997.908615000E-03,+374.999976158E-03
+997.908620000E-03,+375.000000000E-03
+997.908625000E-03,+343.750024222E-03
+997.908630000E-03,+374.999975588E-03
+997.908635000E-03,+343.750024602E-03
+997.908640000E-03,+343.750000000E-03
+997.908645000E-03,+343.750000000E-03
+997.908650000E-03,+374.999974828E-03
+997.908655000E-03,+375.000000000E-03
+997.908660000E-03,+375.000000000E-03
+997.908665000E-03,+375.000000000E-03
+997.908670000E-03,+343.750025932E-03
+997.908675000E-03,+374.999973878E-03
+997.908680000E-03,+343.750026311E-03
+997.908685000E-03,+343.750000000E-03
+997.908690000E-03,+343.750000000E-03
+997.908695000E-03,+374.999973119E-03
+997.908700000E-03,+406.249972929E-03
+997.908705000E-03,+375.000027261E-03
+997.908710000E-03,+343.750027451E-03
+997.908715000E-03,+374.999972359E-03
+997.908720000E-03,+343.750027831E-03
+997.908725000E-03,+343.750000000E-03
+997.908730000E-03,+374.999971789E-03
+997.908735000E-03,+375.000000000E-03
+997.908740000E-03,+375.000000000E-03
+997.908745000E-03,+375.000000000E-03
+997.908750000E-03,+343.750028970E-03
+997.908755000E-03,+374.999970840E-03
+997.908760000E-03,+343.750029350E-03
+997.908765000E-03,+343.750000000E-03
+997.908770000E-03,+343.750000000E-03
+997.908775000E-03,+374.999970080E-03
+997.908780000E-03,+375.000000000E-03
+997.908785000E-03,+343.750030300E-03
+997.908790000E-03,+343.750000000E-03
+997.908795000E-03,+406.249938641E-03
