x-axis,1
second,Volt
+997.921232000E-03,+2.618750094725E+00
+997.921233000E-03,+2.603125095568E+00
+997.921234000E-03,+2.618750095126E+00
+997.921235000E-03,+2.587500096733E+00
+997.921236000E-03,+2.603125094243E+00
+997.921237000E-03,+2.618750093801E+00
+997.921238000E-03,+2.603125097376E+00
+997.921239000E-03,+2.587500097818E+00
+997.921240000E-03,+2.603125092475E+00
+997.921241000E-03,+2.603125095367E+00
+997.921242000E-03,+2.603125095367E+00
+997.921243000E-03,+2.587500099586E+00
+997.921244000E-03,+2.618750086047E+00
+997.921245000E-03,+2.603125100469E+00
+997.921246000E-03,+2.603125095367E+00
+997.921247000E-03,+2.587500101353E+00
+997.921248000E-03,+2.603125088940E+00
+997.921249000E-03,+2.587500102237E+00
+997.921250000E-03,+2.603125088056E+00
+997.921251000E-03,+2.587500103121E+00
+997.921252000E-03,+2.603125087172E+00
+997.921253000E-03,+2.618750086730E+00
+997.921254000E-03,+2.603125104447E+00
+997.921255000E-03,+2.587500104889E+00
+997.921256000E-03,+2.603125085404E+00
+997.921257000E-03,+2.603125095367E+00
+997.921258000E-03,+2.603125095367E+00
+997.921259000E-03,+2.587500106656E+00
+997.921260000E-03,+2.603125083637E+00
+997.921261000E-03,+2.618750083195E+00
+997.921262000E-03,+2.587500120596E+00
+997.921263000E-03,+2.587500095367E+00
+997.921264000E-03,+2.603125081869E+00
+997.921265000E-03,+2.587500109308E+00
+997.921266000E-03,+2.603125080985E+00
+997.921267000E-03,+2.587500110191E+00
+997.921268000E-03,+2.603125080102E+00
+997.921269000E-03,+2.618750079660E+00
+997.921270000E-03,+2.618750095367E+00
+997.921271000E-03,+2.587500128551E+00
+997.921272000E-03,+2.603125078334E+00
+997.921273000E-03,+2.603125095367E+00
+997.921274000E-03,+2.603125095367E+00
+997.921275000E-03,+2.571875132086E+00
+997.921276000E-03,+2.603125057765E+00
+997.921277000E-03,+2.603125095367E+00
+997.921278000E-03,+2.603125095367E+00
+997.921279000E-03,+2.587500115494E+00
+997.921280000E-03,+2.618750054230E+00
+997.921281000E-03,+2.587500137389E+00
+997.921282000E-03,+2.603125073915E+00
+997.921283000E-03,+2.587500117262E+00
+997.921284000E-03,+2.603125073031E+00
+997.921285000E-03,+2.618750072589E+00
+997.921286000E-03,+2.603125118588E+00
+997.921287000E-03,+2.587500119030E+00
+997.921288000E-03,+2.618750047159E+00
+997.921289000E-03,+2.603125119913E+00
+997.921290000E-03,+2.603125095367E+00
+997.921291000E-03,+2.571875146227E+00
+997.921292000E-03,+2.603125043624E+00
+997.921293000E-03,+2.603125095367E+00
+997.921294000E-03,+2.603125095367E+00
+997.921295000E-03,+2.587500122565E+00
+997.921296000E-03,+2.618750040089E+00
+997.921297000E-03,+2.587500151530E+00
+997.921298000E-03,+2.603125066844E+00
+997.921299000E-03,+2.571875153297E+00
+997.921300000E-03,+2.618750007147E+00
+997.921301000E-03,+2.618750095367E+00
+997.921302000E-03,+2.603125125658E+00
+997.921303000E-03,+2.571875156833E+00
+997.921304000E-03,+2.587500064193E+00
+997.921305000E-03,+2.571875126984E+00
+997.921306000E-03,+2.556250127426E+00
+997.921307000E-03,+2.571875062867E+00
+997.921308000E-03,+2.603125029483E+00
+997.921309000E-03,+2.649999995215E+00
+997.921310000E-03,+2.712499960064E+00
+997.921311000E-03,+2.728125061100E+00
+997.921312000E-03,+2.774999991238E+00
+997.921313000E-03,+2.821874989913E+00
+997.921314000E-03,+2.837500059774E+00
+997.921315000E-03,+2.868750023297E+00
+997.921316000E-03,+2.900000022413E+00
+997.921317000E-03,+2.915625058448E+00
+997.921318000E-03,+2.915625095367E+00
+997.921319000E-03,+2.900000133170E+00
+997.921320000E-03,+2.884375133612E+00
+997.921321000E-03,+2.821875250115E+00
+997.921322000E-03,+2.790625173625E+00
+997.921323000E-03,+2.790625095367E+00
+997.921324000E-03,+2.775000135380E+00
+997.921325000E-03,+2.775000095367E+00
+997.921326000E-03,+2.790625054471E+00
+997.921327000E-03,+2.821875012691E+00
+997.921328000E-03,+2.884374928247E+00
+997.921329000E-03,+2.915625010923E+00
+997.921330000E-03,+2.931250052703E+00
+997.921331000E-03,+2.931250095367E+00
+997.921332000E-03,+2.900000182463E+00
+997.921333000E-03,+2.837500271326E+00
+997.921334000E-03,+2.759375317526E+00
+997.921335000E-03,+2.696875274862E+00
+997.921336000E-03,+2.650000231314E+00
+997.921337000E-03,+2.587500278397E+00
+997.921338000E-03,+2.587500095367E+00
+997.921339000E-03,+2.556250188650E+00
+997.921340000E-03,+2.603124954118E+00
+997.921341000E-03,+2.649999952793E+00
+997.921342000E-03,+2.681249999434E+00
+997.921343000E-03,+2.681250095367E+00
+997.921344000E-03,+2.728124948815E+00
+997.921345000E-03,+2.743750046075E+00
+997.921346000E-03,+2.759375045633E+00
+997.921347000E-03,+2.759375095367E+00
+997.921348000E-03,+2.775000044749E+00
+997.921349000E-03,+2.790625044307E+00
+997.921350000E-03,+2.775000146870E+00
+997.921351000E-03,+2.775000095367E+00
+997.921352000E-03,+2.775000095367E+00
+997.921353000E-03,+2.775000095367E+00
+997.921354000E-03,+2.775000095367E+00
+997.921355000E-03,+2.759375149079E+00
+997.921356000E-03,+2.775000041214E+00
+997.921357000E-03,+2.759375149963E+00
+997.921358000E-03,+2.759375095367E+00
+997.921359000E-03,+2.728125206326E+00
+997.921360000E-03,+2.759374983525E+00
+997.921361000E-03,+2.743750151730E+00
+997.921362000E-03,+2.790624924953E+00
+997.921363000E-03,+2.759375209861E+00
+997.921364000E-03,+2.759375095367E+00
+997.921365000E-03,+2.759375095367E+00
+997.921366000E-03,+2.728125212513E+00
+997.921367000E-03,+2.696875213396E+00
+997.921368000E-03,+2.681250154824E+00
+997.921369000E-03,+2.618750334961E+00
+997.921370000E-03,+2.618750095367E+00
+997.921371000E-03,+2.571875277714E+00
+997.921372000E-03,+2.603124972919E+00
+997.921373000E-03,+2.603125095367E+00
+997.921374000E-03,+2.603125095367E+00
+997.921375000E-03,+2.603125095367E+00
+997.921376000E-03,+2.665624843401E+00
+997.921377000E-03,+2.650000158801E+00
+997.921378000E-03,+2.665625031492E+00
+997.921379000E-03,+2.634375224002E+00
+997.921380000E-03,+2.634375095367E+00
+997.921381000E-03,+2.634375095367E+00
+997.921382000E-03,+2.587500292297E+00
+997.921383000E-03,+2.540625293622E+00
+997.921384000E-03,+2.540625095367E+00
+997.921385000E-03,+2.540625095367E+00
