x-axis,1
second,Volt
+997.9203460000E-03,+2.5875000942754E+00
+997.9203465000E-03,+2.6031250949658E+00
+997.9203470000E-03,+2.5718750983547E+00
+997.9203475000E-03,+2.6031250953674E+00
+997.9203480000E-03,+2.6031250953674E+00
+997.9203485000E-03,+2.6031251007395E+00
+997.9203490000E-03,+2.6187500953674E+00
+997.9203495000E-03,+2.6187500874097E+00
+997.9203500000E-03,+2.6031250861169E+00
+997.9203505000E-03,+2.5875000953674E+00
+997.9203510000E-03,+2.5875000835313E+00
+997.9203515000E-03,+2.5718751347544E+00
+997.9203520000E-03,+2.6187500809456E+00
+997.9203525000E-03,+2.6031250796528E+00
+997.9203530000E-03,+2.5875001123749E+00
+997.9203535000E-03,+2.6031250953674E+00
+997.9203540000E-03,+2.6031250953674E+00
+997.9203545000E-03,+2.6031250744815E+00
+997.9203550000E-03,+2.5875001175462E+00
+997.9203555000E-03,+2.6031250953674E+00
+997.9203560000E-03,+2.6031250953674E+00
+997.9203565000E-03,+2.6031251214246E+00
+997.9203570000E-03,+2.6187500680174E+00
+997.9203575000E-03,+2.6031250953674E+00
+997.9203580000E-03,+2.6031250654318E+00
+997.9203585000E-03,+2.5875000641390E+00
+997.9203590000E-03,+2.5718751278887E+00
+997.9203595000E-03,+2.5875001291815E+00
+997.9203600000E-03,+2.6031250602605E+00
+997.9203605000E-03,+2.5875001317672E+00
+997.9203610000E-03,+2.6031250953674E+00
+997.9203615000E-03,+2.6031250953674E+00
+997.9203620000E-03,+2.6031251356456E+00
+997.9203625000E-03,+2.6187499706545E+00
+997.9203630000E-03,+2.5718751810951E+00
+997.9203635000E-03,+2.6031250953674E+00
+997.9203640000E-03,+2.6031250953674E+00
+997.9203645000E-03,+2.6031251421097E+00
+997.9203650000E-03,+2.6187500953674E+00
+997.9203655000E-03,+2.6187500460395E+00
+997.9203660000E-03,+2.6031250953674E+00
+997.9203665000E-03,+2.6031250434539E+00
+997.9203670000E-03,+2.5875000953674E+00
+997.9203675000E-03,+2.5875002043658E+00
+997.9203680000E-03,+2.6187499837835E+00
+997.9203685000E-03,+2.5875001524522E+00
+997.9203690000E-03,+2.6031251537451E+00
+997.9203695000E-03,+2.6187500356970E+00
+997.9203700000E-03,+2.6031251563307E+00
+997.9203705000E-03,+2.6187500331114E+00
+997.9203710000E-03,+2.6031250953674E+00
+997.9203715000E-03,+2.6031251602092E+00
+997.9203720000E-03,+2.6187499630984E+00
+997.9203725000E-03,+2.5875002302221E+00
+997.9203730000E-03,+2.6187500953674E+00
+997.9203735000E-03,+2.6187499553415E+00
+997.9203740000E-03,+2.5875000953674E+00
+997.9203745000E-03,+2.5875000227688E+00
+997.9203750000E-03,+2.5718750953674E+00
+997.9203755000E-03,+2.5718752457360E+00
+997.9203760000E-03,+2.6031250953674E+00
+997.9203765000E-03,+2.6031250175975E+00
+997.9203770000E-03,+2.5875001744302E+00
+997.9203775000E-03,+2.6031250953674E+00
+997.9203780000E-03,+2.6031251770158E+00
+997.9203785000E-03,+2.6187499294851E+00
+997.9203790000E-03,+2.5875001796014E+00
+997.9203795000E-03,+2.6031250953674E+00
+997.9203800000E-03,+2.6031250953674E+00
+997.9203805000E-03,+2.6031251834799E+00
+997.9203810000E-03,+2.6187500059622E+00
+997.9203815000E-03,+2.6031250953674E+00
+997.9203820000E-03,+2.6031250033765E+00
+997.9203825000E-03,+2.5875000953674E+00
+997.9203830000E-03,+2.5875000007909E+00
+997.9203835000E-03,+2.5718753829755E+00
+997.9203840000E-03,+2.6187498038809E+00
+997.9203845000E-03,+2.5718751938224E+00
+997.9203850000E-03,+2.5875002948631E+00
+997.9203855000E-03,+2.6187499943268E+00
+997.9203860000E-03,+2.6031251977009E+00
+997.9203865000E-03,+2.6187498881149E+00
+997.9203870000E-03,+2.5875002002865E+00
+997.9203875000E-03,+2.6031250953674E+00
+997.9203880000E-03,+2.6031250953674E+00
+997.9203885000E-03,+2.6031252041650E+00
+997.9203890000E-03,+2.6187500953674E+00
+997.9203895000E-03,+2.6187499839843E+00
+997.9203900000E-03,+2.6031250953674E+00
+997.9203905000E-03,+2.6031249813986E+00
+997.9203910000E-03,+2.5875000953674E+00
+997.9203915000E-03,+2.5875002119219E+00
+997.9203920000E-03,+2.6031250953674E+00
+997.9203925000E-03,+2.6031250953674E+00
+997.9203930000E-03,+2.6031252158003E+00
+997.9203935000E-03,+2.6187499736417E+00
+997.9203940000E-03,+2.6031250953674E+00
+997.9203945000E-03,+2.6031249710561E+00
+997.9203950000E-03,+2.5875002209716E+00
+997.9203955000E-03,+2.6031250953674E+00
+997.9203960000E-03,+2.6031250953674E+00
+997.9203965000E-03,+2.6031250953674E+00
+997.9203970000E-03,+2.6031250953674E+00
+997.9203975000E-03,+2.6031252274357E+00
+997.9203980000E-03,+2.6187498286453E+00
+997.9203985000E-03,+2.5875000953674E+00
+997.9203990000E-03,+2.5875000953674E+00
+997.9203995000E-03,+2.5875003698465E+00
+997.9204000000E-03,+2.6187498183027E+00
+997.9204005000E-03,+2.5875000953674E+00
+997.9204010000E-03,+2.5875003776034E+00
+997.9204015000E-03,+2.6187499529566E+00
+997.9204020000E-03,+2.6031252390711E+00
+997.9204025000E-03,+2.6187498053745E+00
+997.9204030000E-03,+2.5875003879460E+00
+997.9204035000E-03,+2.6187499477853E+00
+997.9204040000E-03,+2.6031249464925E+00
+997.9204045000E-03,+2.5875002455352E+00
+997.9204050000E-03,+2.6031250953674E+00
+997.9204055000E-03,+2.6031249426141E+00
+997.9204060000E-03,+2.5874999413213E+00
+997.9204065000E-03,+2.5718750953674E+00
+997.9204070000E-03,+2.5718752519993E+00
+997.9204075000E-03,+2.5875002532921E+00
+997.9204080000E-03,+2.6031247769325E+00
+997.9204085000E-03,+2.5718754163880E+00
+997.9204090000E-03,+2.6031250953674E+00
+997.9204095000E-03,+2.6031250953674E+00
+997.9204100000E-03,+2.6031250953674E+00
+997.9204105000E-03,+2.6031249296859E+00
+997.9204110000E-03,+2.5875004293162E+00
+997.9204115000E-03,+2.6187500953674E+00
+997.9204120000E-03,+2.6187497562474E+00
+997.9204125000E-03,+2.5875004370731E+00
+997.9204130000E-03,+2.6187500953674E+00
+997.9204135000E-03,+2.6187500953674E+00
+997.9204140000E-03,+2.6187499206362E+00
+997.9204145000E-03,+2.6031249193433E+00
+997.9204150000E-03,+2.5875000953674E+00
+997.9204155000E-03,+2.5875002739772E+00
+997.9204160000E-03,+2.6031250953674E+00
